FID,Z,LON,LAT
20572,172.33,-83.43127857,39.019162
20573,172.31,-83.43125632,39.01916327
20574,172.66,-83.43097709,39.01920126
20575,172.9,-83.4309088,39.01921052
20576,173.02,-83.43088385,39.01921384
20577,173.65,-83.43076119,39.01923045
20578,175.49,-83.43066761,39.01924294
20579,180.27,-83.43030257,39.01928461
20580,172.2,-83.43163865,39.01910052
20581,172.24,-83.43143193,39.01912799
20582,172.58,-83.43106246,39.01917831
20583,172.63,-83.43096992,39.01919087
20584,183.52,-83.43010457,39.01930702
20585,183.85,-83.43006974,39.01931171
20586,196.92,-83.42868707,39.01949792
20587,197.32,-83.42861234,39.01950795
20588,176.44,-83.43058807,39.01923406
20589,173.12,-83.43083869,39.01919685
20590,173.97,-83.43069821,39.01921591
20591,194.59,-83.42923033,39.01941282
20592,173.82,-83.43070552,39.01920674
20593,172.2,-83.43162185,39.0190788
20594,172.29,-83.43145884,39.01910094
20595,172.32,-83.43134642,39.01911635
20596,172.46,-83.43111098,39.01914838
20597,182.75,-83.43008069,39.01928743
20598,195.08,-83.42918545,39.01940763
20599,203.47,-83.42809147,39.01955565
20600,176.36,-83.43053741,39.01921827
20601,173.14,-83.43082628,39.01917846
20602,186.74,-83.42965529,39.0193336
20603,187.06,-83.42963253,39.01933668
20604,193.56,-83.42934586,39.01937014
20605,175.14,-83.43063943,39.01919235
20606,172.31,-83.43128445,39.01910115
20607,172.58,-83.43103006,39.01913592
20608,174.77,-83.43064828,39.01918785
20609,193.6,-83.42935287,39.01936233
20610,201,-83.42816794,39.01952225
20611,181.77,-83.43001451,39.01926719
20612,186.33,-83.42966727,39.0193092
20613,198.87,-83.42838777,39.01948281
20614,195.22,-83.42888738,39.01941149
20615,172.62,-83.43095339,39.01912301
20616,173.12,-83.43079912,39.01914416
20617,179.31,-83.430231,39.01922141
20618,179.09,-83.42989453,39.01926771
20619,189.5,-83.4295306,39.01931124
20620,172.34,-83.43112538,39.01908987
20621,172.47,-83.4310622,39.01909651
20622,175.39,-83.43060617,39.0191589
20623,188.41,-83.42958798,39.01929734
20624,201.29,-83.42805029,39.0195065
20625,172.35,-83.43126387,39.01904662
20626,172.31,-83.43127623,39.01904321
20627,172.54,-83.43101576,39.01907928
20628,194.96,-83.42927935,39.01931665
20629,197.97,-83.4284078,39.01943707
20630,198.42,-83.42836159,39.01944344
20631,176.13,-83.43045189,39.01914932
20632,173.28,-83.43073224,39.01911005
20633,172.38,-83.43108521,39.01906026
20634,172.29,-83.43112923,39.01905403
20635,172.22,-83.43169379,39.01897378
20636,172.26,-83.43168608,39.01897484
20637,179.34,-83.43007897,39.01919674
20638,172.2,-83.43163373,39.01897044
20639,179.65,-83.42986363,39.01921537
20640,187.57,-83.42959393,39.01925181
20641,172.22,-83.43148168,39.01897892
20642,176.13,-83.43047315,39.01911933
20643,177.61,-83.4302474,39.0191507
20644,193.99,-83.42938685,39.01926855
20645,172.44,-83.43104563,39.01903081
20646,172.3,-83.43163856,39.01894619
20647,176.34,-83.43037623,39.01912189
20648,177.07,-83.43028128,39.01913504
20649,178.54,-83.43005829,39.01916609
20650,186.34,-83.42963043,39.01922492
20651,200.65,-83.42792415,39.01946201
20652,183.19,-83.42976026,39.01920158
20653,177.53,-83.43022035,39.01913658
20654,172.16,-83.43155185,39.01894701
20655,172.25,-83.43141642,39.01896515
20656,172.61,-83.43094103,39.01903191
20657,173.24,-83.43072609,39.01906207
20658,173.53,-83.43065954,39.01907139
20659,175.99,-83.43041608,39.0191052
20660,194.12,-83.42937436,39.01924458
20661,177.72,-83.43001265,39.01915542
20662,172.81,-83.43082166,39.01904008
20663,172.65,-83.43087728,39.01903207
20664,173.23,-83.43071777,39.01905197
20665,173.32,-83.43070559,39.01905367
20666,175.99,-83.43037812,39.01909951
20667,178.05,-83.42996252,39.01915187
20668,177.13,-83.43024306,39.01911169
20669,173.08,-83.43076244,39.01903762
20670,172.67,-83.43087358,39.0190217
20671,172.4,-83.43103516,39.01899851
20672,172.31,-83.43134524,39.01895384
20673,177.98,-83.4300866,39.01912955
20674,190.82,-83.42950564,39.01920977
20675,195.29,-83.42868726,39.01932484
20676,200.14,-83.42799575,39.01942124
20677,179.41,-83.42991686,39.01914732
20678,172.29,-83.43109516,39.01897662
20679,173.01,-83.43077334,39.01902216
20680,194.43,-83.42891829,39.0192821
20681,196.99,-83.42842624,39.01935154
20682,176.03,-83.43036588,39.01907255
20683,172.17,-83.43150721,39.01890812
20684,172.25,-83.43145924,39.01891389
20685,173.77,-83.43059494,39.01903651
20686,177.53,-83.43015162,39.019099
20687,179.23,-83.4299291,39.0191304
20688,190.44,-83.42952263,39.01918653
20689,176.26,-83.43031943,39.01906866
20690,173.02,-83.43076204,39.0190024
20691,173.72,-83.43060446,39.01902469
20692,194.22,-83.42931424,39.01920547
20693,194.24,-83.42890105,39.01926435
20694,198.19,-83.42817829,39.01936554
20695,185.13,-83.42966764,39.01915134
20696,172.51,-83.43099253,39.01896083
20697,172.29,-83.43119399,39.01893159
20698,175.89,-83.43038284,39.01904517
20699,193.59,-83.4293956,39.0191835
20700,175.91,-83.43040133,39.0190355
20701,172.22,-83.43163662,39.01885604
20702,172.75,-83.43084289,39.01896891
20703,173.37,-83.43067211,39.01899328
20704,179.09,-83.42992744,39.01909899
20705,176.62,-83.43023168,39.01904913
20706,175.92,-83.43039785,39.01902495
20707,173.08,-83.43074458,39.01897483
20708,172.18,-83.43169358,39.0188363
20709,172.29,-83.43157691,39.01885269
20710,172.32,-83.43111456,39.01891901
20711,172.34,-83.43108341,39.01892344
20712,179.73,-83.42992029,39.01908923
20713,199.07,-83.42802648,39.01935726
20714,173.6,-83.43061514,39.01897906
20715,197.28,-83.428257,39.01931326
20716,185.41,-83.4296571,39.01910985
20717,172.18,-83.43166542,39.01881679
20718,172.2,-83.43149705,39.01884094
20719,172.24,-83.43141718,39.01885242
20720,172.24,-83.43139936,39.01885496
20721,172.36,-83.43102735,39.01890857
20722,172.95,-83.43076152,39.01894682
20723,193.19,-83.4293926,39.01913635
20724,175.8,-83.43033419,39.0190006
20725,175.83,-83.43044095,39.01898486
20726,172.42,-83.43099144,39.0189022
20727,173.49,-83.43063529,39.01895351
20728,179.64,-83.42991537,39.01905663
20729,194.25,-83.42909507,39.01917301
20730,198.75,-83.42791981,39.01934173
20731,181.43,-83.42979448,39.01906788
20732,180.2,-83.42985827,39.01905872
20733,176.78,-83.43008099,39.01902633
20734,174.21,-83.43050974,39.01896351
20735,172.37,-83.43105122,39.01888393
20736,172.9,-83.43077061,39.01892212
20737,188.13,-83.42958865,39.01909091
20738,172.83,-83.43079698,39.01890968
20739,172.38,-83.43106438,39.01887023
20740,175.89,-83.43040107,39.0189637
20741,175.81,-83.43034809,39.01897139
20742,179.46,-83.42991263,39.01903407
20743,174.16,-83.43050434,39.01894065
20744,172.26,-83.43123587,39.0188326
20745,175.87,-83.43037319,39.01895582
20746,176.24,-83.43027873,39.0189695
20747,173.56,-83.4306084,39.0189137
20748,172.37,-83.4310346,39.01885067
20749,172.19,-83.43140404,39.01879584
20750,172.12,-83.43171531,39.01874917
20751,172.21,-83.43141111,39.01879335
20752,194.45,-83.42860603,39.01919878
20753,185.96,-83.4296527,39.0190421
20754,175.77,-83.4304085,39.01893129
20755,172.43,-83.43099869,39.01884412
20756,172.21,-83.43140616,39.01878355
20757,172.2,-83.43146265,39.0187739
20758,191.68,-83.42944079,39.01906634
20759,175.77,-83.43039799,39.01892106
20760,174.08,-83.43049624,39.01890667
20761,172.19,-83.43145814,39.01876363
20762,172.24,-83.4314836,39.0187586
20763,172.59,-83.43090052,39.01884391
20764,175.69,-83.43040555,39.01891595
20765,178.36,-83.42995231,39.01898189
20766,187.76,-83.42958877,39.0190337
20767,193.03,-83.42865978,39.0191664
20768,187.65,-83.4295886,39.01902857
20769,180.38,-83.42983534,39.01899279
20770,173.78,-83.4305533,39.01888656
20771,176.46,-83.43020221,39.01893388
20772,176.41,-83.4301906,39.01893557
20773,186.89,-83.42961413,39.01901858
20774,188.1,-83.42957303,39.01901916
20775,172.28,-83.43116834,39.01878301
20776,173.85,-83.4305291,39.01887463
20777,176.97,-83.43000577,39.01895113
20778,178.84,-83.42988866,39.01896808
20779,192.32,-83.42896456,39.01910194
20780,191.49,-83.42943383,39.01902828
20781,178.77,-83.42990844,39.01895902
20782,172.26,-83.43123389,39.01876128
20783,172.14,-83.43164007,39.01870038
20784,182.08,-83.4297746,39.0189728
20785,185.6,-83.42965369,39.01899009
20786,192.8,-83.42907529,39.01907422
20787,189,-83.4295471,39.01900042
20788,174.53,-83.43042456,39.01887078
20789,172.89,-83.43078353,39.01881707
20790,172.34,-83.43103264,39.0187798
20791,172.27,-83.43132707,39.01873393
20792,175.66,-83.4303056,39.01888416
20793,176.3,-83.43013461,39.01890925
20794,191.84,-83.42897126,39.01907513
20795,192.52,-83.42908053,39.01905862
20796,176.31,-83.43013311,39.01890262
20797,173.08,-83.43069844,39.01881804
20798,172.8,-83.43083345,39.01879774
20799,172.28,-83.43148678,39.01869961
20800,172.22,-83.43137389,39.01871503
20801,172.43,-83.43097228,39.01877449
20802,173.77,-83.43052493,39.01884048
20803,193.19,-83.42923783,39.01902804
20804,194.74,-83.42848802,39.01913871
20805,175.12,-83.43037537,39.01885063
20806,196.06,-83.42808855,39.01918667
20807,196.04,-83.42817113,39.01917333
20808,172.21,-83.43119436,39.01872012
20809,172.21,-83.43159225,39.01865993
20810,172.24,-83.43125979,39.01870822
20811,172.65,-83.43087151,39.01876577
20812,173.45,-83.43059676,39.01880646
20813,192.56,-83.42934193,39.0189856
20814,172.18,-83.43136859,39.01868144
20815,172.24,-83.43112964,39.01871543
20816,172.38,-83.43097291,39.01873879
20817,176.08,-83.43001364,39.01888105
20818,189.5,-83.4287641,39.0190626
20819,191.48,-83.42943681,39.0189602
20820,183.87,-83.42968525,39.01892357
20821,178.17,-83.42987727,39.01889516
20822,173.9,-83.43047601,39.01880483
20823,172.8,-83.4308176,39.01875311
20824,172.35,-83.43105486,39.01871717
20825,172.2,-83.43154726,39.01864114
20826,172.51,-83.43088632,39.0187397
20827,175.33,-83.43021445,39.01883957
20828,190.88,-83.4294776,39.01894736
20829,191.59,-83.42942738,39.01895481
20830,194.24,-83.42850748,39.01908974
20831,193.34,-83.42859756,39.01907616
20832,191.76,-83.4286865,39.01906286
20833,191.9,-83.42908587,39.0190021
20834,190.81,-83.4294802,39.01894226
20835,177.97,-83.42988182,39.01888299
20836,172.43,-83.43093439,39.01872356
20837,172.09,-83.43179597,39.01859216
20838,172.14,-83.4317762,39.01859501
20839,172.16,-83.43169301,39.01860737
20840,172.16,-83.43159867,39.01862141
20841,172.22,-83.4312373,39.01867553
20842,172.29,-83.43108022,39.01869899
20843,173.75,-83.43050133,39.01878539
20844,173.4,-83.43058148,39.01876515
20845,172.61,-83.43085711,39.01872319
20846,172.32,-83.43099475,39.01870221
20847,172.26,-83.43145749,39.01863012
20848,172.86,-83.43078703,39.01873069
20849,173.07,-83.43067753,39.01874711
20850,173.84,-83.4304645,39.01877895
20851,191.74,-83.42938134,39.0189391
20852,192.47,-83.42920689,39.0189612
20853,177.09,-83.4299186,39.01885438
20854,172.22,-83.43145931,39.01861909
20855,172.17,-83.43161786,39.01859489
20856,172.19,-83.43130517,39.01864078
20857,172.23,-83.4311851,39.01865887
20858,195.49,-83.42795752,39.01914102
20859,172.45,-83.4309011,39.01869254
20860,172.28,-83.4311272,39.01865782
20861,172.16,-83.43156861,39.01859015
20862,172.14,-83.43174933,39.01856232
20863,172.15,-83.43147332,39.01860331
20864,175.2,-83.43019815,39.01879531
20865,191.66,-83.42939976,39.01891358
20866,191.95,-83.42864696,39.01902467
20867,177.45,-83.42988139,39.01883669
20868,172.15,-83.43164355,39.01856615
20869,173.92,-83.4303855,39.01875528
20870,175.51,-83.43013524,39.01879293
20871,191.72,-83.42865287,39.01901518
20872,194.76,-83.42810353,39.01909798
20873,176.61,-83.42991202,39.01882064
20874,172.27,-83.43104194,39.01864681
20875,172.24,-83.43120048,39.01862233
20876,172.27,-83.43119501,39.018621
20877,175.37,-83.43003225,39.01879706
20878,191.62,-83.42937623,39.01889443
20879,190.07,-83.42948052,39.01887414
20880,177.15,-83.42988279,39.01881359
20881,173.32,-83.43056648,39.01870835
20882,172.15,-83.43152297,39.0185592
20883,172.16,-83.43144381,39.01857122
20884,172.23,-83.43134258,39.01858657
20885,172.37,-83.43098297,39.01864137
20886,173.57,-83.4304919,39.01871585
20887,189.38,-83.42897948,39.01894396
20888,194.32,-83.4281593,39.01906717
20889,174.32,-83.430313,39.01873588
20890,172.1,-83.43179429,39.01850615
20891,176.48,-83.42989865,39.01879443
20892,172.7,-83.43079063,39.01865034
20893,172.43,-83.43090862,39.01863202
20894,172.24,-83.43117951,39.01858997
20895,172.16,-83.43143794,39.01854836
20896,172.54,-83.43087119,39.01863505
20897,174.93,-83.43027558,39.01872594
20898,189.79,-83.42947174,39.01884694
20899,193.46,-83.42849744,39.01899553
20900,175.07,-83.43020147,39.01873037
20901,172.44,-83.43091236,39.01861987
20902,172.09,-83.43173809,39.01849057
20903,172.5,-83.43085735,39.01862552
20904,173.65,-83.43038848,39.01869728
20905,175.58,-83.42993247,39.01876697
20906,188.45,-83.42951491,39.01882937
20907,194.22,-83.42836467,39.01900361
20908,173.13,-83.43058939,39.01865895
20909,172.25,-83.43138699,39.01853447
20910,172.24,-83.43139354,39.01853343
20911,172.03,-83.43175586,39.01847668
20912,172.2,-83.43139694,39.01853138
20913,172.18,-83.43116911,39.01856631
20914,180.36,-83.42972447,39.01878725
20915,193.67,-83.42844552,39.01898031
20916,173.66,-83.43033202,39.01868783
20917,172.26,-83.43136937,39.01852574
20918,172.09,-83.43171837,39.01847116
20919,172.86,-83.43073572,39.01862184
20920,172.9,-83.43072343,39.01862372
20921,173.94,-83.43029995,39.01868877
20922,174.94,-83.43015105,39.0187116
20923,174.84,-83.43013347,39.01871431
20924,185.23,-83.42958886,39.01879684
20925,192.09,-83.42858655,39.01895025
20926,173.46,-83.43041114,39.01866446
20927,175.13,-83.42995621,39.01872485
20928,173.59,-83.43032864,39.01866663
20929,172.11,-83.43167992,39.01845466
20930,172.09,-83.43161039,39.01846476
20931,172.99,-83.43061825,39.01861807
20932,173.44,-83.43039974,39.01865173
20933,174.9,-83.43001935,39.01871038
20934,190.94,-83.42864286,39.01891835
20935,184.41,-83.42959968,39.01876877
20936,174.94,-83.43020144,39.01867541
20937,172.99,-83.43064727,39.01860557
20938,172.11,-83.43164266,39.01844922
20939,172.18,-83.43110924,39.01853116
20940,175.07,-83.42992639,39.01871403
20941,193.73,-83.42836002,39.01895236
20942,174.87,-83.42999545,39.01869727
20943,173.46,-83.43033307,39.01864429
20944,172.07,-83.43173785,39.01842291
20945,172.08,-83.43165903,39.01843492
20946,173.95,-83.4302632,39.01865097
20947,174.86,-83.43013211,39.01867118
20948,174.8,-83.43010868,39.01867482
20949,190.03,-83.42937829,39.018786
20950,185.41,-83.42891315,39.01885876
20951,184.62,-83.42886571,39.01886623
20952,174.99,-83.42991813,39.01869907
20953,174.81,-83.43021715,39.01865193
20954,174.69,-83.43022324,39.01865099
20955,172.95,-83.43059084,39.01859333
20956,172.58,-83.43078049,39.01856342
20957,172.17,-83.43110007,39.01851315
20958,172.09,-83.43144021,39.01845957
20959,172.09,-83.43164296,39.0184275
20960,172.28,-83.4309595,39.01853284
20961,172.43,-83.43089655,39.01854263
20962,172.59,-83.43080935,39.01855616
20963,174.82,-83.42995599,39.01868819
20964,189.22,-83.42871555,39.01887594
20965,172.91,-83.43057645,39.01858462
20966,172.2,-83.43136098,39.0184596
20967,172.92,-83.43056462,39.01858324
20968,174.4,-83.43022089,39.01863645
20969,186.79,-83.4295181,39.01874389
20970,185.05,-83.42893084,39.01883226
20971,186.58,-83.4289731,39.01882534
20972,175.73,-83.42980885,39.01869486
20973,174.87,-83.42991993,39.01867741
20974,172.17,-83.43121098,39.01847381
20975,172.27,-83.4312945,39.01846063
20976,172.04,-83.43168471,39.01839888
20977,172.26,-83.43098909,39.01850664
20978,189.99,-83.42788053,39.01898703
20979,172.41,-83.43089759,39.01851251
20980,189.1,-83.42939733,39.01874145
20981,172.98,-83.43046634,39.01856979
20982,172.81,-83.43056904,39.0185536
20983,172.21,-83.43119198,39.01845502
20984,172.14,-83.43134636,39.01843063
20985,172.86,-83.43053665,39.01855544
20986,174.71,-83.42990434,39.01865376
20987,189.46,-83.42804666,39.01894131
20988,192.74,-83.42841213,39.01888199
20989,185.33,-83.42882455,39.01881781
20990,174.73,-83.43008668,39.01861933
20991,172.75,-83.4306754,39.01852633
20992,172.28,-83.43095476,39.01848213
20993,172.12,-83.43152911,39.01839114
20994,172.07,-83.4316094,39.01837838
20995,172.76,-83.43063762,39.01852928
20996,174.66,-83.43003162,39.01862354
20997,175.04,-83.42988434,39.01864643
20998,188.57,-83.42787996,39.01895695
20999,185.17,-83.42470441,39.01585281
21000,182.15,-83.42497455,39.01576863
21001,178.55,-83.42520956,39.01569409
21002,173.44,-83.42593913,39.01546178
21003,173.36,-83.42620165,39.01537794
21004,170.98,-83.42700076,39.01512291
21005,170.86,-83.42706794,39.01510151
21006,170.86,-83.42735684,39.01500909
21007,173.07,-83.42623496,39.01537265
21008,173.32,-83.42587423,39.01548899
21009,176.13,-83.42538074,39.01564765
21010,175.17,-83.42558421,39.01558629
21011,171.29,-83.42664666,39.01524741
21012,171.09,-83.42694014,39.01515363
21013,171.69,-83.42645102,39.01531482
21014,171.75,-83.42644542,39.01531655
21015,174.01,-83.42581167,39.01552057
21016,175.43,-83.42544876,39.0156374
21017,185.89,-83.42443308,39.01596314
21018,184.11,-83.42474774,39.01586353
21019,181.41,-83.42495739,39.01579709
21020,179.6,-83.42511825,39.015746
21021,173.6,-83.42605083,39.01544901
21022,173.64,-83.42607264,39.01544198
21023,172.01,-83.42637927,39.01534424
21024,171.59,-83.4264998,39.01530587
21025,171.41,-83.42657668,39.0152813
21026,171.27,-83.42668133,39.01524786
21027,171.21,-83.42679168,39.01521267
21028,185.84,-83.42452429,39.01594521
21029,186.04,-83.42438048,39.01599199
21030,181.8,-83.42490214,39.01582608
21031,176.3,-83.42535913,39.01568098
21032,173.87,-83.42582147,39.01553361
21033,172.38,-83.42628187,39.01538672
21034,171.24,-83.42675425,39.01523598
21035,171.26,-83.42678178,39.01522712
